prod_id|pack_id|price
43055|1|48.7764
43059|1|207.3200
43086|1|1.3500
43098|1|15.2250
43106|1|43.2390
43109|1|13.7915
43133|1|31.7800
43135|1|17.6600
43137|1|20.3800
43181|1|30.6646
43201|1|62.0500
43203|1|62.0500
43207|1|13.7026
43209|1|50.5248
43211|1|77.2459
43212|1|11.7737
43214|1|25.9134
43215|1|25.9134
43216|1|42.2577
43219|1|50.2000
43220|1|50.2029
43235|1|62.0500
43236|1|62.0500
43237|1|62.0500
43239|1|39.8062
43244|1|33.3375
43255|1|17.9407
43257|1|16.2588
43265|1|13.1400
43267|1|15.8300
43268|1|12.7600
43269|1|9.4300
43271|1|15.0800
43282|1|4.2788
43283|1|4.2788
43284|1|127.4805
43287|1|15.7800
43288|1|15.7800
43291|1|33.1800
43315|1|217.9200
43316|1|7.8900
43318|1|246.2793
43328|1|22.3400
43334|1|4.2788
43349|1|2.0922
43350|1|44.5090
43351|1|210.3533
43377|1|10.4392
43380|1|92.1357
43382|1|7.1634
43388|1|17.1900
43463|1|390.0861
43505|1|2.4725
43506|1|13.1200
43510|1|66.1300
43511|1|66.1300
43545|1|28.8750
43556|1|40.9605
43564|1|44.5000
43565|1|63.2700
43566|1|32.1500
43567|1|106.7100
43568|1|106.7100
43569|1|106.7100
43573|1|49.2100
43588|1|70.0140
43590|1|75.3400
43595|1|143.1500
43603|1|41.2100
43607|1|75.1800
43623|1|12.6000
43633|1|60.6700
43634|1|60.6700
43636|1|27.9107
43637|1|60.6700
43638|1|60.6700
43639|1|60.6700
43640|1|60.6700
43641|1|60.6700
43642|1|60.6700
43644|1|60.6700
43645|1|60.6700
43646|1|60.6700
43647|1|60.6700
43648|1|60.6700
43649|1|60.6700
43650|1|60.6700
43651|1|60.6700
43653|1|60.6700
43654|1|60.6700
43655|1|60.6700
43656|1|60.6700
43657|1|60.6700
43658|1|60.6700
43659|1|60.6700
43660|1|60.6700
43672|1|193.4312
43673|1|210.3533
43757|1|37.7470
43762|1|38.8045
43778|1|8.3790
43781|1|48.9300
43816|1|165.5700
43822|1|4.1200
43837|1|35.7400
43838|1|35.7400
43850|1|62.0500
43851|1|62.0500
43852|1|62.0500
43853|1|62.0500
43854|1|62.0500
43861|1|69.1900
43862|1|69.1900
43863|1|69.1900
43864|1|21.9118
43865|1|25.2479
43867|1|19.3800
43880|1|38.2935
43886|1|41.2100
43904|1|60.6700
43905|1|60.6700
43906|1|60.6700
43924|1|354.3686
43953|1|4.5423
43956|1|35.7400
43957|1|35.7400
43958|1|35.7400
43960|1|18.5554
43962|1|104.1684
43963|1|33.2608
43964|1|33.2608
43965|1|38.7035
43966|1|38.7035
43967|1|80.1400
43976|1|0.1291
43983|1|15.5674
43984|1|24.2757
43989|1|62.4347
43990|1|49.9500
43993|1|64.1400
43994|1|46.7300
43997|1|13.1935
43998|1|18.2600
43999|1|10.7400
44003|1|54.3363
44007|1|68.0100
44008|1|68.0100
44033|1|202.8408
44037|1|210.9747
44039|1|15.7500
44042|1|15.7500
44055|1|89.3100
44062|1|42.2176
44064|1|42.2176
44070|1|42.2176
44071|1|42.2176
44072|1|42.2176
44073|1|42.2176
44075|1|42.2176
44079|1|42.2176
44080|1|42.2176
44092|1|333.0861
44093|1|272.2457
44115|1|22.2300
44116|1|22.2300
44120|1|40.1956
44130|1|75.6800
44131|1|35.7400
44133|1|6.7500
44135|1|210.3533
44136|1|39.5138
44137|1|16.4087
44138|1|46.9150
44140|1|5.4800
44142|1|8.7759
44143|1|12.5377
44144|1|7.7435
44147|1|20.8100
44148|1|24.9959
44153|1|11.3900
44154|1|92.5200
44157|1|20.8361
44161|1|5.9400
44162|1|5.9400
44163|1|5.9400
44164|1|19.9200
44165|1|33.0800
44169|1|5.4900
44171|1|5.4900
44172|1|5.4900
44192|1|12.9307
44196|1|35.3400
44200|1|23.0644
44203|1|17.9400
44204|1|13.4900
44207|1|7.4970
44208|1|14.2800
44209|1|44.7100
44210|1|34.1400
44220|1|22.6800
44225|1|23.3300
44226|1|39.1800
44230|1|39.3600
44233|1|218.2300
44234|1|151.5900
44235|1|196.3000
44236|1|151.5900
44237|1|151.5900
44239|1|151.5900
44240|1|248.5900
44241|1|45.6300
44242|1|11.3800
44246|1|15.6000
44247|1|15.6000
44248|1|15.6000
44249|1|13.9095
44258|1|36.7395
44266|1|29.0600
44274|1|37.8500
44313|1|284.5000
44316|1|28.1500
44341|1|46.1000
44353|1|43.7205
44354|1|43.7205
44373|1|160.4271
44375|1|99.8463
44376|1|94.8215
44377|1|71.2034
44378|1|49.7665
44381|1|69.2514
44383|1|28.8500
44384|1|28.8500
44385|1|28.8500
44386|1|37.1728
44392|1|59.3583
44393|1|24.6182
44400|1|16.8100
44401|1|9.7600
44402|1|6.6400
44412|1|24.5014
44419|1|11.7615
44447|1|2.3352
44449|1|196.2890
44451|1|0.4300
44452|1|0.4300
44453|1|0.4300
44454|1|1.6900
44455|1|1.6900
44456|1|1.6900
44457|1|2.2500
44460|1|2.0600
44462|1|55.3000
44463|1|55.3000
44464|1|55.3000
44470|1|32.6359
44471|1|22.8503
44472|1|19.9165
44473|1|43.0561
44483|1|16.2540
44484|1|16.2540
44499|1|69.1900
44505|1|18.6100
44527|1|71.3434
44533|1|0.6700
44540|1|9.9551
44544|1|15.9600
44555|1|13.9500
44559|1|8.9250
44560|1|43.8700
44562|1|23.5000
44563|1|23.5000
44564|1|22.5913
44595|1|7.7559
44600|1|73.8053
44608|1|124.1736
44610|1|84.5400
44611|1|84.5400
44612|1|84.5400
44618|1|0.6500
44640|1|0.7200
44669|1|45.6300
44670|1|45.6300
44671|1|45.6300
44672|1|35.5900
44673|1|35.5900
44674|1|35.5900
44675|1|35.5900
44677|1|35.5900
44679|1|55.6800
44680|1|55.6800
44681|1|62.5900
44684|1|84.5400
44686|1|46.4900
44687|1|46.4900
44688|1|46.4900
44689|1|46.4900
44690|1|71.0600
44691|1|71.0600
44692|1|71.0600
44693|1|71.0600
44695|1|41.2100
44697|1|37.5795
44698|1|47.7900
44700|1|47.7900
44709|1|56.2100
44710|1|69.1900
44711|1|11.6900
44716|1|31.4466
44724|1|25.6758
44726|1|14.6700
44741|1|2.8800
44745|1|57.7000
44746|1|57.7000
44747|1|57.7000
44762|1|76.7800
44763|1|76.7800
44770|1|29.0928
44773|1|17.8524
44776|1|8.5791
44799|1|76.6000
44801|1|193.4312
44802|1|23.6857
44804|1|75.6800
44817|1|42.7436
44818|1|30.1266
44819|1|5.5259
44824|1|24.0700
44828|1|64.6733
44829|1|60.8304
44834|1|37.9461
44836|1|9.6400
44837|1|9.6400
44838|1|9.6400
44839|1|9.6400
44849|1|8.9145
44851|1|17.0940
44852|1|25.5360
44853|1|25.5360
44856|1|0.4114
44859|1|11.4800
44860|1|50.8875
44861|1|52.9230
44862|1|2.2368
44869|1|66.6600
44871|1|66.6600
44872|1|66.6600
44873|1|106.8900
44875|1|106.8900
44880|1|33.3265
44883|1|71.3900
44886|1|71.3900
44891|1|20.9682
44893|1|17.9977
44896|1|46.1100
44899|1|7.8885
44900|1|18.3263
44901|1|15.3663
44903|1|15.4371
44907|1|56.8255
44908|1|143.7370
44930|1|325.0233
44939|1|234.0944
44945|1|33.2325
44946|1|33.2325
44952|1|8.7000
44953|1|11.0600
44954|1|66.6600
44957|1|100.4600
44958|1|22.9528
44959|1|66.6600
44960|1|100.4600
44988|1|11.4800
44992|1|5.9946
44993|1|7.5600
45006|1|66.6600
45007|1|66.6600
45009|1|66.6600
45013|1|13.5172
45015|1|292.4223
45018|1|77.1798
45030|1|272.3098
45036|1|1003.1200
45040|1|16.0100
45042|1|122.5400
45052|1|9.5737
45061|1|69.1900
45064|1|20.6129
45076|1|100.4600
45093|1|32.7600
45095|1|20.1500
45096|1|38.6400
45101|1|27.7900
45102|1|26.6100
45103|1|54.2100
45123|1|78.2000
45158|1|54.0834
45164|1|44.0900
45166|1|24.9400
45167|1|24.9400
45171|1|126.0317
45173|1|246.4560
45194|1|10.7580
45197|1|14.9037
45207|1|12.3270
45209|1|52.2900
45237|1|21.9600
45243|1|30.5000
45255|1|20.9891
45292|1|75.6800
45299|1|64.5058
45302|1|72.5260
45308|1|35.5900
45310|1|35.5900
45316|1|23.0500
45317|1|41.5500
45318|1|26.9800
45319|1|48.5100
45320|1|55.8200
45321|1|55.8200
45360|1|146.5800
45361|1|11.3800
45362|1|54.5800
45364|1|20.9325
45368|1|87.7900
45378|1|160.8600
45381|1|73.1200
45387|1|6.0851
45390|1|70.4108
45391|1|70.2490
45392|1|36.5900
45460|1|31.1982
45471|1|63.5700
45473|1|41.5650
45479|1|27.3840
45480|1|44.0100
45481|1|56.7240
45482|1|61.6140
45487|1|3.9316
45494|1|21.5160
45519|1|26.7786
45523|1|19.0095
45527|1|11.7363
45531|1|23.5000
45537|1|20.4235
45538|1|20.4235
45539|1|22.8200
45541|1|22.8200
45543|1|22.8200
45550|1|106.7894
45551|1|159.8682
45552|1|159.8682
45553|1|191.4627
45555|1|295.0926
45556|1|273.6084
45559|1|150.3898
45560|1|159.8682
45562|1|31.5000
45566|1|69.5079
45569|1|16.9971
45572|1|48.1900
45573|1|44.1800
45574|1|48.1900
45575|1|26.7700
45576|1|29.4500
45579|1|40.1600
45580|1|13.9095
45582|1|23.6817
45584|1|38.8036
45590|1|1.9820
45592|1|1.9820
45639|1|105.4481
45650|1|14.2414
45651|1|14.2414
45652|1|14.2414
45653|1|15.6002
45654|1|13.9925
45656|1|13.9925
45657|1|13.9925
45707|1|15.6000
45708|1|13.9095
45711|1|8.2500
45725|1|9.5394
45732|1|436.9571
45733|1|77.3000
45734|1|123.7300
45736|1|41.2100
45738|1|19.9605
45739|1|0.2600
45740|1|20.1488
45741|1|32.7600
45742|1|63.5600
45744|1|57.4000
45745|1|57.4000
45749|1|95.9700
45750|1|95.9700
45753|1|18.5955
45754|1|99.9700
45766|1|33.6000
45772|1|32.0600
45775|1|46.1620
45776|1|151.5179
45782|1|24.1500
45786|1|18.5820
45787|1|24.4500
45807|1|121.2600
45818|1|60.6900
45933|1|1.4000
45944|1|29.9145
45946|1|26.3300
45947|1|11.3700
45958|1|95.9500
45967|1|48.5600
45984|1|19.9605
46011|1|76.6000
46013|1|92.1357
46020|1|1.8700
46048|1|9.4701
46054|1|91.0800
46056|1|28.8500
46072|1|36.2467
46073|1|36.2500
46085|1|0.9928
46086|1|0.9928
46114|1|40.7600
46116|1|35.5900
46122|1|29.0900
46123|1|29.0900
46136|1|8.1640
46146|1|12.8608
46151|1|43.4037
46156|1|23.5088
46178|1|14.6578
46182|1|40.2400
46183|1|84.5400
46185|1|84.5400
46186|1|84.5400
46187|1|53.2600
46188|1|53.2600
46189|1|53.2600
46200|1|98.0800
46202|1|256.4600
46207|1|43.5300
46215|1|10.4392
46221|1|5.3676
46223|1|10.9200
46227|1|73.8800
46243|1|25.6300
46247|1|97.0462
46268|1|97.7594
46270|1|97.7594
46271|1|97.7594
46272|1|97.7594
46275|1|62.9200
46278|1|0.9928
46283|1|7.8928
46333|1|21.5218
46351|1|16.6304
46353|1|6.6100
46355|1|10.6800
46356|1|25.6300
46358|1|12.7751
46359|1|10.9445
46360|1|178.1115
46361|1|126.9149
46365|1|16.9100
46366|1|91.3100
46376|1|25.7500
46377|1|12.3000
46379|1|20.9600
46380|1|25.1200
46381|1|13.6177
46382|1|10.5200
46383|1|33.5200
46390|1|69.8893
46392|1|186.1689
46486|1|25.7500
46487|1|165.2960
46489|1|33.5200
46496|1|12.3100
46513|1|118.5900
46514|1|24.0300
46517|1|44.7100
46538|1|19.0300
46539|1|14.6815
46544|1|17.8700
46547|1|0.0100
46553|1|0.9928
46562|1|12.9700
46564|1|0.0100
46624|1|65.3600
46625|1|65.3600
46626|1|65.3600
46627|1|65.3600
46628|1|25.7500
46629|1|25.7500
46631|1|1.2996
46635|1|25.7500
46659|1|51.2400
46665|1|56.7489
46668|1|11.0526
46687|1|45.1432
46695|1|28.1100
46706|1|263.0900
46708|1|28.9600
46756|1|151.4551
46759|1|63.5600
46772|1|18.2900
46783|1|2.4000
46785|1|32.1800
46786|1|32.1800
46790|1|40.9900
46798|1|52.0927
46800|1|36.2141
46925|1|48.1587
46937|1|13.9600
46939|1|26.7200
46967|1|12.9900
46968|1|0.3400
46969|1|12.9900
46973|1|12.0792
46974|1|37.5200
46975|1|37.5200
46980|1|243.9292
46982|1|2.2708
46983|1|54.5800
46986|1|3.2700
46994|1|90.9485
46996|1|21.1906
46997|1|21.1906
46998|1|72.4815
47007|1|19.9500
47008|1|19.9500
47023|1|100.7131
47025|1|23.8700
47026|1|71.2900
47027|1|265.6400
47037|1|188.4200
47042|1|38.0600
47060|1|19.9500
47066|1|51.7936
47107|1|190.0000
47108|1|190.0000
47110|1|190.0000
47113|1|190.0000
47152|1|163.2750
47153|1|89.3300
47155|1|57.7100
47158|1|11.3800
47165|1|89.3300
47167|1|89.3300
47168|1|89.3300
47174|1|138.6751
47177|1|35.2500
47181|1|63.5600
47183|1|22.2943
47188|1|111.7036
47189|1|27.4718
47190|1|7.8540
47191|1|7.9800
47192|1|190.8308
47193|1|195.8859
47195|1|75.1800
47204|1|75.6800
47205|1|95.9000
47206|1|75.6800
47207|1|75.6800
47209|1|95.9512
47210|1|119.5103
47211|1|103.9220
47212|1|55.8269
47213|1|75.6800
47214|1|57.0300
47215|1|17.3229
47216|1|17.3229
47217|1|17.3229
47239|1|51.3100
47240|1|51.3100
47243|1|1.2996
47254|1|2.6301
47260|1|96.7700
47263|1|132.6200
47267|1|117.4500
47283|1|181.0400
47284|1|200.5300
47285|1|200.5300
47288|1|14.8700
47296|1|159.8600
47306|1|57.9600
47307|1|57.9600
47311|1|57.9600
47317|1|22.0100
47331|1|200.5300
47332|1|41.5800
47333|1|33.6000
47334|1|33.6000
47336|1|24.4500
47337|1|23.2200
47338|1|8.6434
47357|1|215.0443
47364|1|11.1800
47365|1|11.1816
47366|1|11.1816
47367|1|14.2622
47368|1|11.6483
47369|1|12.2300
47370|1|19.0958
47371|1|19.1000
47372|1|19.0958
47376|1|431.9300
47380|1|191.1612
47383|1|513.4987
47405|1|272.6828
47413|1|94.0500
47433|1|263.3238
47434|1|110.9892
47439|1|22.0100
47443|1|11.9000
47444|1|16.3835
47447|1|22.0100
47465|1|54.6400
47471|1|266.7400
47475|1|10.8570
47476|1|141.1064
47477|1|247.4399
47484|1|41.3700
47493|1|46.9035
47494|1|12.0270
47495|1|48.1740
47501|1|100.2308
47504|1|9.2925
47505|1|8.9460
47506|1|18.5535
47525|1|22.0100
47526|1|22.0100
47531|1|44.5438
47532|1|17.0034
47534|1|16.8429
47535|1|13.2035
47536|1|8.0430
47538|1|19.4631
47543|1|22.0099
47544|1|25.1542
47545|1|7.7798
47546|1|7.7798
47551|1|26.5301
47569|1|61.6292
47570|1|49.2718
47571|1|67.8417
47572|1|66.0151
47574|1|47.3663
47575|1|38.5041
47576|1|102.4994
47592|1|61.3360
47612|1|19.4500
47616|1|14.2600
47622|1|11.1816
47623|1|11.1800
47625|1|14.2600
47631|1|23.7500
47634|1|14.1276
47635|1|4.4536
47637|1|6.6523
47638|1|7.1033
47640|1|9.6740
47641|1|9.4485
47642|1|6.1111
47643|1|11.8275
47644|1|14.6124
47645|1|6.3027
47646|1|8.2984
47647|1|10.7789
47652|1|1.8040
47657|1|7.9263
47658|1|41.3905
47659|1|80.9320
47660|1|80.9320
47671|1|6.5324
47674|1|2.8800
47676|1|191.8270
47681|1|14.2600
47685|1|11.1800
47687|1|23.7012
47688|1|12.2300
47689|1|12.2300
47690|1|12.2300
47691|1|12.2300
47695|1|23.7500
47696|1|31.9100
47697|1|31.9100
47698|1|31.9100
47702|1|103.7015
47719|1|53.9100
47754|1|10.1947
47761|1|24.2900
47763|1|80.1400
47767|1|58.2705
47768|1|28.8500
47823|1|19.1500
47825|1|0.7300
47828|1|71.2900
47830|1|54.5800
47832|1|32.1800
47833|1|81.0400
47834|1|77.2459
47835|1|17.8600
47836|1|22.2900
47847|1|76.0800
47848|1|32.7600
47850|1|50.2000
47851|1|50.2000
47854|1|8.1365
47881|1|8.1650
47882|1|67.0200
47883|1|67.0200
47884|1|56.7200
47889|1|2.5200
47892|1|33.0800
47910|1|22.3800
47911|1|38.4413
47924|1|15.7000
47938|1|127.8620
47943|1|85.6523
47945|1|19.6330
47946|1|19.6330
47947|1|19.6330
47950|1|38.6061
47951|1|8.7441
47953|1|8.7441
47955|1|20.6230
47959|1|4.9495
47961|1|11.5488
47962|1|3.2817
47967|1|145.2552
47969|1|17.1900
47974|1|90.2400
47980|1|19.4700
47982|1|212.3700
47985|1|70.1900
47986|1|73.9500
47987|1|33.6300
47989|1|114.4227
47990|1|111.2958
48003|1|6.8758
48051|1|94.6420
48055|1|22.0100
48056|1|22.0100
48057|1|22.0100
48062|1|16.1082
48066|1|0.5501
48077|1|102.5900
48078|1|114.3700
48079|1|114.3700
48083|1|68.8397
48091|1|54.1400
48092|1|126.0600
48098|1|15.6600
48099|1|15.6600
48100|1|15.6600
48105|1|266.7400
48123|1|4.8100
48126|1|58.0740
48127|1|58.0740
48128|1|12.8687
48130|1|12.8687
48243|1|83.4100
48253|1|24.5562
48262|1|25.4700
48353|1|42.5300
48374|1|65.5000
48375|1|65.5000
48376|1|65.5000
48378|1|36.2000
48379|1|36.2068
48380|1|36.2024
48382|1|54.7300
48386|1|44.0929
48395|1|13.3600
48396|1|13.3600
48404|1|238.3100
48407|1|195.1332
48408|1|195.1300
48411|1|21.1400
48415|1|17.8600
48416|1|63.5600
48417|1|63.5600
48424|1|30.5000
48465|1|19.6600
48500|1|63.7600
48502|1|63.7600
48507|1|15.6700
48518|1|42.0315
48519|1|42.0315
48520|1|43.9329
48521|1|27.1320
48522|1|27.4050
48523|1|27.4050
48524|1|39.1800
48525|1|23.3300
48526|1|23.3300
48527|1|39.1800
48528|1|39.1800
48529|1|39.1800
48582|1|62.9500
48583|1|39.1000
48587|1|26.2023
48588|1|34.9500
48598|1|66.5527
48599|1|78.7136
48600|1|52.0951
48604|1|96.2083
48607|1|120.5428
48608|1|120.5428
48609|1|120.5428
48610|1|112.6739
48611|1|105.5204
48612|1|169.1866
48613|1|169.1866
48614|1|165.6098
48615|1|143.0700
48616|1|109.8125
48617|1|139.1419
48618|1|293.6575
48619|1|112.6739
48620|1|112.6739
48621|1|143.0700
48622|1|158.0924
48623|1|210.6769
48624|1|66.8915
48625|1|55.9650
48626|1|66.8915
48629|1|80.5710
48630|1|64.8835
48633|1|160.6500
48634|1|160.6500
48635|1|169.2600
48636|1|160.6500
48637|1|169.2600
48638|1|169.2600
48640|1|139.5637
48663|1|27.9700
48669|1|23.8800
48670|1|51.3300
48677|1|175.5294
48678|1|175.5294
48679|1|175.5294
48714|1|1.8800
48715|1|1.8800
48716|1|3.8400
48717|1|198.9200
48725|1|37.8900
48738|1|22.3800
48745|1|14.8700
48758|1|3.9409
48764|1|65.6700
48765|1|80.1700
48767|1|14.8700
48789|1|80.1700
48797|1|80.1700
48802|1|24.7800
48803|1|47.5500
48816|1|55.7900
48824|1|55.7900
48829|1|42.3400
48842|1|196.3700
48847|1|15.7000
48849|1|0.0100
48855|1|56.3673
48868|1|25.1256
48879|1|38.0190
48880|1|11.9300
48886|1|16.7800
48889|1|51.3300
48893|1|22.7200
48901|1|30.0100
48906|1|40.9800
48909|1|61.1750
48910|1|16.2300
48912|1|59.0200
48913|1|16.2300
48919|1|42.3400
48921|1|66.6600
48925|1|70.7200
48932|1|61.3700
48934|1|85.1200
48937|1|22.8000
48938|1|79.2800
48939|1|79.2800
48942|1|66.2700
48944|1|66.2700
48945|1|79.2800
48946|1|79.2800
48948|1|79.2800
48949|1|79.2800
48950|1|461.3148
48951|1|14.2470
48952|1|14.2470
48953|1|329.4648
48955|1|30.8600
48956|1|30.8585
48958|1|5.7709
48959|1|5.7709
48960|1|5.7709
48961|1|6.5324
48962|1|6.5324
48963|1|7.2137
48964|1|6.5324
48965|1|7.9250
48967|1|7.9250
48968|1|7.9250
48969|1|8.4661
48970|1|7.3239
48972|1|7.3239
48973|1|14.8682
48974|1|14.8682
48976|1|14.8682
48977|1|14.8682
48978|1|14.8682
48979|1|22.2121
48980|1|22.2100
48981|1|22.2100
48983|1|24.4163
48984|1|24.4163
48985|1|24.4163
48986|1|24.4163
48987|1|24.4163
48989|1|57.5892
48990|1|65.1300
48991|1|57.5900
48992|1|57.5892
48994|1|57.5892
48995|1|11.2213
48996|1|11.2213
48997|1|11.2213
48998|1|11.2213
48999|1|11.2213
49000|1|11.2213
49001|1|9.2375
49002|1|9.2375
49008|1|16.8290
49011|1|16.8290
49012|1|18.0576
49017|1|43.4037
49024|1|91.8456
49029|1|0.0100
49031|1|0.0100
49033|1|0.0100
49039|1|12.3000
49057|1|27.5158
49059|1|6.9546
49060|1|47.6940
49063|1|10.2705
49064|1|12.3700
49065|1|21.3200
49071|1|33.6578
49073|1|42.3420
49077|1|1.3900
49078|1|29.4000
49086|1|272.7200
49087|1|272.7200
49088|1|8.2000
49090|1|40.6724
49091|1|33.6334
49095|1|47.0000
49100|1|39.2700
49101|1|23.2700
49104|1|69.7725
49109|1|52.1500
49111|1|19.7300
49112|1|17.8729
49113|1|7.7800
49114|1|105.9800
49115|1|105.9800
49116|1|105.9800
49117|1|105.9800
49118|1|105.9800
49119|1|105.9800
49120|1|105.9800
49121|1|105.9800
49122|1|105.4500
49123|1|105.9800
49124|1|105.9800
49125|1|105.9800
49126|1|50.5900
49127|1|105.9800
49128|1|105.9800
49129|1|105.9800
49130|1|105.9800
49131|1|97.5500
49132|1|109.6200
49133|1|118.2500
49134|1|69.9300
49135|1|69.9300
49136|1|69.9277
49137|1|69.9277
49138|1|69.9300
49139|1|69.9300
49140|1|69.9300
49141|1|69.9300
49142|1|69.9300
49143|1|69.9300
49144|1|69.9300
49145|1|69.9300
49146|1|154.5300
49147|1|154.5300
49148|1|154.5300
49149|1|139.9400
49150|1|139.9400
49151|1|139.9419
49152|1|138.9500
49153|1|138.9500
49154|1|138.9500
49155|1|138.9500
49156|1|66.7150
49157|1|66.7150
49158|1|66.7150
49159|1|66.7150
49160|1|66.7150
49161|1|66.7150
49162|1|66.7150
49163|1|66.7150
49164|1|69.9300
49165|1|69.9300
49166|1|69.9300
49167|1|69.9300
49168|1|69.9300
49169|1|89.6900
49170|1|54.4500
49171|1|54.4500
49172|1|54.4500
49173|1|46.6479
49174|1|46.6479
49175|1|46.6500
49176|1|46.6500
49177|1|46.6500
49178|1|108.9000
49179|1|108.9000
49180|1|100.9671
49181|1|100.9671
49182|1|100.9671
49183|1|101.9590
49184|1|101.9590
49185|1|93.7200
49186|1|93.7200
49189|1|47.4100
49190|1|47.4100
49191|1|47.4100
49193|1|29.1300
49194|1|29.1300
49200|1|182.7800
49202|1|77.3000
49203|1|188.6220
49204|1|114.4400
49213|1|1.7600
49214|1|1.4900
49216|1|2.1900
49223|1|13.3000
49224|1|16.4300
49225|1|12.0400
49226|1|2.8800
49227|1|2.8800
49231|1|0.2200
49235|1|0.2200
49236|1|0.2200
49238|1|0.2200
49239|1|0.2200
49240|1|0.2200
49241|1|0.2200
49242|1|0.2200
49246|1|0.2200
49247|1|0.2200
49248|1|0.2530
49249|1|0.2530
49252|1|33.6578
49258|1|17.7800
49259|1|12.5400
49263|1|23.4200
49264|1|23.4200
49265|1|25.6000
49266|1|23.4200
49267|1|285.8400
49268|1|285.8400
49280|1|6.5324
49281|1|72.8782
49282|1|72.8782
49283|1|72.8782
49284|1|72.8782
49285|1|72.8782
49286|1|24.4163
49289|1|238.3144
49290|1|35.2500
49292|1|35.2500
49293|1|46.7300
49309|1|62.0500
49310|1|105.4500
49318|1|126.6700
49322|1|64.1400
49328|1|4.9350
49330|1|4.9350
49334|1|8.0850
49336|1|0.2200
49337|1|0.2200
49348|1|49.0665
49371|1|295.1100
49386|1|54.6400
49387|1|54.6400
49388|1|54.6400
49389|1|16.9985
49390|1|54.6400
49391|1|20.0025
49398|1|196.2890
49401|1|62.0500
49409|1|17.2300
49410|1|17.2300
49413|1|32.0600
49414|1|18.0793
49415|1|18.0793
49416|1|18.0793
49418|1|21.9100
49425|1|93.7200
49426|1|93.7200
49428|1|93.7200
49430|1|37.4500
49431|1|0.0100
49432|1|0.0100
49433|1|0.0100
49434|1|0.0100
49435|1|0.0100
49436|1|0.0100
49437|1|0.0100
49438|1|0.0100
49439|1|0.0100
49440|1|0.0100
49441|1|0.0100
49442|1|0.0100
49443|1|0.0100
49444|1|0.0100
49445|1|0.0100
49446|1|0.0100
49447|1|0.0100
49449|1|7.7800
49451|1|39.0600
49452|1|39.0600
49453|1|29.0000
49454|1|29.0000
49459|1|29.0000
49472|1|32.9100
49477|1|15.6600
49478|1|0.2200
49479|1|0.2200
49480|1|43.1900
49481|1|43.1900
49494|1|11.8500
49513|1|56.5300
49514|1|52.7800
49519|1|126.6677
49528|1|77.7875
49530|1|31.6100
49537|1|110.1340
49539|1|259.2700
49545|1|53.5751
49551|1|12.8858
49556|1|62.0361
49560|1|236.4400
49561|1|296.1250
49562|1|81.6275
49563|1|63.0875
49564|1|71.9713
49566|1|14.4200
49569|1|24.3338
49570|1|15.8363
49571|1|11.8450
49572|1|6.9525
49576|1|35.0200
49577|1|124.9391
49580|1|24.0763
49583|1|7.7250
49584|1|7.7250
49585|1|14.3920
49589|1|20.6600
49590|1|57.4000
49591|1|48.3000
49592|1|25.2000
49593|1|25.2000
49594|1|25.2000
49595|1|25.2000
49601|1|44.4034
49628|1|12.1755
49629|1|19.0796
49630|1|27.5258
49631|1|31.6280
49632|1|74.3026
49633|1|34.6214
49634|1|26.6457
49679|1|111.7590
49680|1|111.7590
49704|1|58.0100
49706|1|9.2818
49710|1|80.1000
49711|1|80.1000
49712|1|83.0600
49715|1|90.1687
49717|1|90.1687
49718|1|117.2873
49719|1|2.0200
49723|1|150.1956
49724|1|91.9424
49725|1|117.2873
49726|1|91.9424
49727|1|120.7790
49728|1|91.9424
49729|1|120.7790
49730|1|120.7790
49731|1|91.9424
49732|1|117.7447
49734|1|117.7447
49735|1|88.4000
49736|1|90.1687
49737|1|90.1687
49738|1|90.1687
49739|1|100.7000
49740|1|100.7000
49741|1|100.7000
49743|1|157.7468
49751|1|28.8225
49752|1|28.8225
49753|1|28.8225
49754|1|28.8225
49755|1|28.8225
49761|1|22.0100
49766|1|47.7900
49770|1|0.7645
49774|1|25.7200
49775|1|25.7200
49776|1|25.7200
49777|1|25.7200
49778|1|23.0500
49779|1|25.0800
49780|1|47.7500
49783|1|21.2400
49784|1|27.6600
49786|1|19.3914
49787|1|15.0822
49788|1|25.4600
49790|1|39.6900
49795|1|11.7500
49796|1|23.7400
49797|1|7.5500
49798|1|9.5100
49800|1|11.0600
49813|1|7.7800
49818|1|23.4000
49819|1|23.4000
49820|1|23.4000
49829|1|120.2500
49834|1|62.8300
49837|1|3.0400
49838|1|0.7682
49846|1|132.8819
49848|1|177.4815
49849|1|111.0810
49852|1|30.0100
49854|1|7.7250
49856|1|25.2800
49873|1|0.4600
49901|1|33.3585
49903|1|31.9410
49909|1|49.4141
49956|1|32.1800
49957|1|0.0100
49958|1|0.0100
49959|1|0.0100
49960|1|0.0100
49961|1|0.0100
49962|1|0.0100
49983|1|78.1300
49984|1|78.1300
49985|1|78.1300
49986|1|78.1300
49988|1|1.5200
49989|1|1.5200
49990|1|1.5200
49991|1|2.4800
49992|1|2.6700
49993|1|2.6700
49994|1|0.0100
49998|1|96.6700
49999|1|92.8100
50000|1|325.0233
50002|1|251.7094
50004|1|219.1195
50005|1|22.2300
50007|1|39.0000
50022|1|0.0120
50028|1|40.7600
50029|1|163.2750
50030|1|302.4800
50031|1|17.6600
50032|1|39.1000
