pack_id|prod_id|descr|pack|weight|volume|precision
1|20415|шт/1|1.0|0.0|0.0|
1|20431|шт/1|1.0|0.0|0.0|
1|20432|шт/1|1.0|0.0|0.0|
1|20439|шт/1|1.0|0.0|0.0|
1|20470|шт/1|1.0|0.0|0.0|
1|20476|шт/1|1.0|0.0|0.0|
1|20507|шт/1|1.0|0.0|0.0|
1|20631|шт/1|1.0|0.0|0.0|
1|20655|шт/1|1.0|0.0|0.0|
1|20682|шт/1|1.0|0.0|0.0|
1|20701|шт/1|1.0|0.0|0.0|
1|20755|шт/1|1.0|0.0|0.0|
1|20762|шт/1|1.0|0.0|0.0|
1|20795|шт/1|1.0|0.0|0.0|
1|20802|шт/1|1.0|0.0|0.0|
1|20819|шт/1|1.0|0.0|0.0|
1|20848|шт/1|1.0|0.0|0.0|
1|20918|шт/1|1.0|0.0|0.0|
1|20924|шт/1|1.0|0.0|0.0|
1|20941|шт/1|1.0|0.0|0.0|
1|20946|шт/1|1.0|0.0|0.0|
1|20950|шт/1|1.0|0.0|0.0|
1|20977|шт/1|1.0|0.0|0.0|
1|21007|шт/1|1.0|0.0|0.0|
1|21010|шт/1|1.0|0.0|0.0|
1|21012|шт/1|1.0|0.0|0.0|
1|21017|шт/1|1.0|0.0|0.0|
1|21035|шт/1|1.0|0.0|0.0|
1|21050|шт/1|1.0|0.0|0.0|
1|21069|шт/1|1.0|0.0|0.0|
1|2130|шт/1|1.0|0.0|0.0|
1|21331|шт/1|1.0|0.0|0.0|
1|21332|шт/1|1.0|0.0|0.0|
1|21333|шт/1|1.0|0.0|0.0|
1|21334|шт/1|1.0|0.0|0.0|
1|21339|шт/1|1.0|0.0|0.0|
1|21340|шт/1|1.0|0.0|0.0|
1|21345|шт/1|1.0|0.0|0.0|
1|21346|шт/1|1.0|0.0|0.0|
1|21349|шт/1|1.0|0.0|0.0|
1|21351|шт/1|1.0|0.0|0.0|
1|21352|шт/1|1.0|0.0|0.0|
1|21353|шт/1|1.0|0.0|0.0|
1|21354|шт/1|1.0|0.0|0.0|
1|21355|шт/1|1.0|0.0|0.0|
1|21356|шт/1|1.0|0.0|0.0|
1|21358|шт/1|1.0|0.0|0.0|
2|21358|кор/10|10.0|0.0|0.0|
1|21359|шт/1|1.0|0.0|0.0|
2|21359|кор/10|10.0|0.0|0.0|
1|21360|шт/1|1.0|0.0|0.0|
2|21360|кор/10|10.0|0.0|0.0|
1|21361|шт/1|1.0|0.0|0.0|
2|21361|кор/10|10.0|0.0|0.0|
1|21363|шт/1|1.0|0.0|0.0|
2|21363|кор/10|10.0|0.0|0.0|
1|21473|шт/1|1.0|0.0|0.0|
1|21500|шт/1|1.0|0.0|0.0|
2|21500|кор/10|10.0|0.0|0.0|
1|21824|шт/1|1.0|0.0|0.0|
2|21824|кор/24|24.0|0.0|0.0|
3|21824|спайка/3|3.0|0.0|0.0|
1|21833|шт/1|1.0|0.0|0.0|
2|21833|кор/24|24.0|0.0|0.0|
3|21833|спайка/3|3.0|0.0|0.0|
1|21900|шт/1|1.0|0.0|0.0|
1|21901|шт/1|1.0|0.0|0.0|
2|21901|кор/60|60.0|0.0|0.0|
3|21901|спайка/60|60.0|0.0|0.0|
1|21902|шт/1|1.0|0.0|0.0|
2|21902|кор/60|60.0|0.0|0.0|
3|21902|спайка/60|60.0|0.0|0.0|
1|21907|шт/1|1.0|0.0|0.0|
1|21908|шт/1|1.0|0.0|0.0|
1|22027|шт/1|1.0|0.0|0.0|
1|22030|шт/1|1.0|0.0|0.0|
1|22060|шт/1|1.0|0.0|0.0|
1|22077|шт/1|1.0|0.0|0.0|
2|22077|кор/12|12.0|0.0|0.0|
1|22113|шт/1|1.0|0.0|0.0|
1|22114|шт/1|1.0|0.0|0.0|
1|22115|шт/1|1.0|0.0|0.0|
2|22115|кор/42|42.0|0.0|0.0|
3|22115|спайка/42|42.0|0.0|0.0|
1|22116|шт/1|1.0|0.0|0.0|
1|22118|шт/1|1.0|0.0|0.0|
1|22121|шт/1|1.0|0.0|0.0|
1|22126|шт/1|1.0|0.0|0.0|
2|22126|кор/56|56.0|0.0|0.0|
3|22126|спайка/56|56.0|0.0|0.0|
1|22127|шт/1|1.0|0.0|0.0|
1|22132|шт/1|1.0|0.0|0.0|
1|22262|шт/1|1.0|0.0|0.0|
2|22262|кор/400|400.0|0.0|0.0|
1|22267|шт/1|1.0|0.0|0.0|
1|22331|шт/1|1.0|0.0|0.0|
2|22331|кор/18|18.0|0.0|0.0|
3|22331|спайка/18|18.0|0.0|0.0|
1|22361|шт/1|1.0|0.0|0.0|
2|22361|кор/64|64.0|0.0|0.0|
1|22494|шт/1|1.0|0.0|0.0|
1|22521|шт/1|1.0|0.0|0.0|
1|22607|шт/1|1.0|0.0|0.0|
2|22607|кор/12|12.0|0.0|0.0|
1|22615|шт/1|1.0|0.0|0.0|
2|22615|кор/144|144.0|0.0|0.0|
1|22667|шт/1|1.0|0.0|0.0|
2|22667|кор/12|12.0|0.0|0.0|
1|22676|шт/1|1.0|0.0|0.0|
1|22685|шт/1|1.0|0.0|0.0|
1|22686|шт/1|1.0|0.0|0.0|
2|22686|кор/50|50.0|0.0|0.0|
1|22687|шт/1|1.0|0.0|0.0|
2|22687|кор/50|50.0|0.0|0.0|
3|22687|спайка/10|10.0|0.0|0.0|
1|22725|шт/1|1.0|0.0|0.0|
2|22725|кор/3|3.0|0.0|0.0|
3|22725|спайка/10|10.0|0.0|0.0|
1|22768|шт/1|1.0|0.0|0.0|
2|22768|кор/24|24.0|0.0|0.0|
1|22773|шт/1|1.0|0.0|0.0|
2|22773|кор/12|12.0|0.0|0.0|
1|22778|шт/1|1.0|0.0|0.0|
1|22780|шт/1|1.0|0.0|0.0|
1|22789|шт/1|1.0|0.0|0.0|
1|22795|шт/1|1.0|0.0|0.0|
1|22796|шт/1|1.0|0.0|0.0|
1|22814|шт/1|1.0|0.0|0.0|
2|22814|кор/77|77.0|0.0|0.0|
3|22814|спайка/77|77.0|0.0|0.0|
1|23285|шт/1|1.0|0.0|0.0|
1|23286|шт/1|1.0|0.0|0.0|
2|23286|кор/50|50.0|0.0|0.0|
3|23286|спайка/10|10.0|0.0|0.0|
1|23311|шт/1|1.0|0.0|0.0|
2|23311|кор/27|27.0|0.0|0.0|
3|23311|спайка/27|27.0|0.0|0.0|
1|23337|шт/1|1.0|0.0|0.0|
2|23337|кор/12|12.0|0.0|0.0|
1|23426|шт/1|1.0|0.0|0.0|
2|23426|кор/400|400.0|0.0|0.0|
1|23447|шт/1|1.0|0.0|0.0|
1|23451|шт/1|1.0|0.0|0.0|
1|23473|шт/1|1.0|0.0|0.0|
2|23473|кор/25|25.0|0.0|0.0|
1|23486|шт/1|1.0|0.0|0.0|
2|23486|кор/32|32.0|0.0|0.0|
1|23668|шт/1|1.0|0.0|0.0|
1|23690|шт/1|1.0|0.0|0.0|
1|23789|шт/1|1.0|0.0|0.0|
1|23875|шт/1|1.0|0.0|0.0|
1|23984|шт/1|1.0|0.0|0.0|
2|23984|кор/64|64.0|0.0|0.0|
1|23985|шт/1|1.0|0.0|0.0|
2|23985|кор/64|64.0|0.0|0.0|
1|24092|шт/1|1.0|0.0|0.0|
1|24094|шт/1|1.0|0.0|0.0|
2|24094|кор/12|12.0|0.0|0.0|
3|24094|спайка/12|12.0|0.0|0.0|
1|24098|шт/1|1.0|0.0|0.0|
1|24102|шт/1|1.0|0.0|0.0|
1|24106|шт/1|1.0|0.0|0.0|
1|24107|шт/1|1.0|0.0|0.0|
1|24108|шт/1|1.0|0.0|0.0|
1|24109|шт/1|1.0|0.0|0.0|
1|24110|шт/1|1.0|0.0|0.0|
1|24129|шт/1|1.0|0.0|0.0|
2|24129|кор/6|6.0|0.0|0.0|
3|24129|спайка/6|6.0|0.0|0.0|
1|24172|шт/1|1.0|0.0|0.0|
2|24172|кор/6|6.0|0.0|0.0|
3|24172|спайка/6|6.0|0.0|0.0|
1|24178|шт/1|1.0|0.0|0.0|
1|24201|шт/1|1.0|0.0|0.0|
2|24201|кор/28|28.0|0.0|0.0|
1|24204|шт/1|1.0|0.0|0.0|
2|24204|кор/28|28.0|0.0|0.0|
3|24204|спайка/28|28.0|0.0|0.0|
1|24208|шт/1|1.0|0.0|0.0|
2|24208|кор/28|28.0|0.0|0.0|
3|24208|спайка/28|28.0|0.0|0.0|
1|24238|шт/1|1.0|0.0|0.0|
2|24238|кор/4|4.0|0.0|0.0|
3|24238|спайка/4|4.0|0.0|0.0|
1|24250|шт/1|1.0|0.0|0.0|
1|24263|шт/1|1.0|0.0|0.0|
2|24263|кор/36|36.0|0.0|0.0|
1|24264|шт/1|1.0|0.0|0.0|
2|24264|кор/400|400.0|0.0|0.0|
1|24305|шт/1|1.0|0.0|0.0|
1|24308|шт/1|1.0|0.0|0.0|
1|24332|шт/1|1.0|0.0|0.0|
1|24383|шт/1|1.0|0.0|0.0|
1|24403|шт/1|1.0|0.0|0.0|
2|24403|кор/64|64.0|0.0|0.0|
3|24403|спайка/64|64.0|0.0|0.0|
1|24404|шт/1|1.0|0.0|0.0|
1|24405|шт/1|1.0|0.0|0.0|
1|24427|шт/1|1.0|0.0|0.0|
1|24465|шт/1|1.0|0.0|0.0|
1|24509|шт/1|1.0|0.0|0.0|
1|24519|шт/1|1.0|0.0|0.0|
2|24519|кор/12|12.0|0.0|0.0|
1|24650|шт/1|1.0|0.0|0.0|
1|24693|шт/1|1.0|0.0|0.0|
1|24713|шт/1|1.0|0.0|0.0|
2|24713|кор/64|64.0|0.0|0.0|
1|24741|шт/1|1.0|0.0|0.0|
1|24790|шт/1|1.0|0.0|0.0|
2|24790|кор/6|6.0|0.0|0.0|
1|24804|шт/1|1.0|0.0|0.0|
1|24805|шт/1|1.0|0.0|0.0|
1|24806|шт/1|1.0|0.0|0.0|
1|24813|шт/1|1.0|0.0|0.0|
1|24819|шт/1|1.0|0.0|0.0|
1|24821|шт/1|1.0|0.0|0.0|
2|24821|кор/12|12.0|0.0|0.0|
1|24830|шт/1|1.0|0.0|0.0|
2|24830|кор/12|12.0|0.0|0.0|
1|24831|шт/1|1.0|0.0|0.0|
2|24831|кор/12|12.0|0.0|0.0|
1|24832|шт/1|1.0|0.0|0.0|
2|24832|кор/12|12.0|0.0|0.0|
1|24834|шт/1|1.0|0.0|0.0|
1|24840|шт/1|1.0|0.0|0.0|
1|24855|шт/1|1.0|0.0|0.0|
1|24926|шт/1|1.0|0.0|0.0|
2|24926|кор/28|28.0|0.0|0.0|
1|24952|шт/1|1.0|0.0|0.0|
2|24952|кор/48|48.0|0.0|0.0|
1|25008|шт/1|1.0|0.0|0.0|
1|25099|шт/1|1.0|0.0|0.0|
1|25121|шт/1|1.0|0.0|0.0|
2|25121|кор/18|18.0|0.0|0.0|
3|25121|спайка/18|18.0|0.0|0.0|
1|25122|шт/1|1.0|0.0|0.0|
2|25122|кор/16|16.0|0.0|0.0|
1|25126|шт/1|1.0|0.0|0.0|
2|25126|кор/10|10.0|0.0|0.0|
3|25126|спайка/10|10.0|0.0|0.0|
1|25129|шт/1|1.0|0.0|0.0|
2|25129|кор/16|16.0|0.0|0.0|
1|25229|шт/1|1.0|0.0|0.0|
1|25300|шт/1|1.0|0.0|0.0|
2|25300|кор/42|42.0|0.0|0.0|
3|25300|спайка/42|42.0|0.0|0.0|
1|25371|шт/1|1.0|0.0|0.0|
2|25371|кор/24|24.0|0.0|0.0|
1|25403|шт/1|1.0|0.0|0.0|
1|25409|шт/1|1.0|0.0|0.0|
2|25409|кор/12|12.0|0.0|0.0|
1|25412|шт/1|1.0|0.0|0.0|
2|25412|кор/4|4.0|0.0|0.0|
3|25412|спайка/4|4.0|0.0|0.0|
1|25414|шт/1|1.0|0.0|0.0|
2|25414|кор/18|18.0|0.0|0.0|
1|25415|шт/1|1.0|0.0|0.0|
2|25415|кор/18|18.0|0.0|0.0|
1|25420|шт/1|1.0|0.0|0.0|
2|25420|кор/22|22.0|0.0|0.0|
3|25420|спайка/22|22.0|0.0|0.0|
1|25477|шт/1|1.0|0.0|0.0|
1|25480|шт/1|1.0|0.0|0.0|
1|25482|шт/1|1.0|0.0|0.0|
1|25483|шт/1|1.0|0.0|0.0|
1|25564|шт/1|1.0|0.0|0.0|
1|25565|шт/1|1.0|0.0|0.0|
1|25734|шт/1|1.0|0.0|0.0|
2|25734|кор/6|6.0|0.0|0.0|
1|25735|шт/1|1.0|0.0|0.0|
1|25737|шт/1|1.0|0.0|0.0|
1|25751|шт/1|1.0|0.0|0.0|
1|25772|шт/1|1.0|0.0|0.0|
2|25772|кор/40|40.0|0.0|0.0|
1|25827|шт/1|1.0|0.0|0.0|
2|25827|кор/500|500.0|0.0|0.0|
3|25827|спайка/25|25.0|0.0|0.0|
1|25834|шт/1|1.0|0.0|0.0|
2|25834|кор/500|500.0|0.0|0.0|
3|25834|спайка/50|50.0|0.0|0.0|
1|25938|шт/1|1.0|0.0|0.0|
2|25938|кор/50|50.0|0.0|0.0|
3|25938|спайка/50|50.0|0.0|0.0|
1|25972|шт/1|1.0|0.0|0.0|
1|26035|шт/1|1.0|0.0|0.0|
1|26072|шт/1|1.0|0.0|0.0|
1|26083|шт/1|1.0|0.0|0.0|
2|26083|кор/150|150.0|0.0|0.0|
3|26083|спайка/50|50.0|0.0|0.0|
1|26084|шт/1|1.0|0.0|0.0|
1|26104|шт/1|1.0|0.0|0.0|
1|26145|шт/1|1.0|0.0|0.0|
2|26145|кор/96|96.0|0.0|0.0|
1|26146|шт/1|1.0|0.0|0.0|
1|26212|шт/1|1.0|0.0|0.0|
2|26212|кор/35|35.0|0.0|0.0|
3|26212|спайка/35|35.0|0.0|0.0|
1|26238|шт/1|1.0|0.0|0.0|
3|26238|спайка/48|48.0|0.0|0.0|
1|26257|шт/1|1.0|0.0|0.0|
2|26257|кор/36|36.0|0.0|0.0|
1|26262|шт/1|1.0|0.0|0.0|
1|26313|шт/1|1.0|0.0|0.0|
2|26313|кор/16|16.0|0.0|0.0|
1|26314|шт/1|1.0|0.0|0.0|
1|26317|шт/1|1.0|0.0|0.0|
1|26319|шт/1|1.0|0.0|0.0|
1|26320|шт/1|1.0|0.0|0.0|
1|26348|шт/1|1.0|0.0|0.0|
2|26348|кор/20|20.0|0.0|0.0|
1|26354|шт/1|1.0|0.0|0.0|
2|26354|кор/12|12.0|0.0|0.0|
1|26357|шт/1|1.0|0.0|0.0|
1|26378|шт/1|1.0|0.0|0.0|
1|26379|шт/1|1.0|0.0|0.0|
2|26379|кор/27|27.0|0.0|0.0|
3|26379|спайка/27|27.0|0.0|0.0|
1|26389|шт/1|1.0|0.0|0.0|
2|26389|кор/24|24.0|0.0|0.0|
1|26413|шт/1|1.0|0.0|0.0|
2|26413|кор/24|24.0|0.0|0.0|
1|26416|шт/1|1.0|0.0|0.0|
1|26417|шт/1|1.0|0.0|0.0|
1|26418|шт/1|1.0|0.0|0.0|
1|26421|шт/1|1.0|0.0|0.0|
1|26425|шт/1|1.0|0.0|0.0|
1|26426|шт/1|1.0|0.0|0.0|
1|26465|шт/1|1.0|0.0|0.0|
2|26465|кор/36|36.0|0.0|0.0|
3|26465|спайка/36|36.0|0.0|0.0|
1|26584|шт/1|1.0|0.0|0.0|
1|26587|шт/1|1.0|0.0|0.0|
2|26587|кор/12|12.0|0.0|0.0|
1|26588|шт/1|1.0|0.0|0.0|
2|26588|кор/12|12.0|0.0|0.0|
1|26589|шт/1|1.0|0.0|0.0|
2|26589|кор/45|45.0|0.0|0.0|
3|26589|спайка/45|45.0|0.0|0.0|
1|26599|шт/1|1.0|0.0|0.0|
2|26599|кор/12|12.0|0.0|0.0|
1|26603|шт/1|1.0|0.0|0.0|
2|26603|кор/36|36.0|0.0|0.0|
3|26603|спайка/36|36.0|0.0|0.0|
1|26611|шт/1|1.0|0.0|0.0|
2|26611|кор/60|60.0|0.0|0.0|
1|26615|шт/1|1.0|0.0|0.0|
1|26616|шт/1|1.0|0.0|0.0|
2|26616|кор/20|20.0|0.0|0.0|
1|26617|шт/1|1.0|0.0|0.0|
2|26617|кор/20|20.0|0.0|0.0|
1|26638|шт/1|1.0|0.0|0.0|
1|26643|шт/1|1.0|0.0|0.0|
1|26656|шт/1|1.0|0.0|0.0|
2|26656|кор/12|12.0|0.0|0.0|
1|26715|шт/1|1.0|0.0|0.0|
1|26745|шт/1|1.0|0.0|0.0|
1|26752|шт/1|1.0|0.0|0.0|
1|26753|шт/1|1.0|0.0|0.0|
1|26755|шт/1|1.0|0.0|0.0|
1|26789|шт/1|1.0|0.0|0.0|
2|26789|кор/36|36.0|0.0|0.0|
3|26789|спайка/36|36.0|0.0|0.0|
1|26818|шт/1|1.0|0.0|0.0|
2|26818|кор/20|20.0|0.0|0.0|
1|26900|шт/1|1.0|0.0|0.0|
2|26900|кор/18|18.0|0.0|0.0|
1|26902|шт/1|1.0|0.0|0.0|
2|26902|кор/12|12.0|0.0|0.0|
1|26912|шт/1|1.0|0.0|0.0|
2|26912|кор/16|16.0|0.0|0.0|
1|26913|шт/1|1.0|0.0|0.0|
2|26913|кор/16|16.0|0.0|0.0|
1|26977|шт/1|1.0|0.0|0.0|
2|26977|кор/8|8.0|0.0|0.0|
1|27078|шт/1|1.0|0.0|0.0|
1|27079|шт/1|1.0|0.0|0.0|
2|27079|кор/77|77.0|0.0|0.0|
1|27081|шт/1|1.0|0.0|0.0|
1|27084|шт/1|1.0|0.0|0.0|
1|27112|шт/1|1.0|0.0|0.0|
1|27168|шт/1|1.0|0.0|0.0|
1|27171|шт/1|1.0|0.0|0.0|
2|27171|кор/12|12.0|0.0|0.0|
1|27240|шт/1|1.0|0.0|0.0|
2|27240|кор/28|28.0|0.0|0.0|
3|27240|спайка/28|28.0|0.0|0.0|
1|27254|шт/1|1.0|0.0|0.0|
2|27254|кор/18|18.0|0.0|0.0|
1|27274|шт/1|1.0|0.0|0.0|
2|27274|кор/60|60.0|0.0|0.0|
1|27281|шт/1|1.0|0.0|0.0|
2|27281|кор/21|21.0|0.0|0.0|
1|27301|шт/1|1.0|0.0|0.0|
1|27304|шт/1|1.0|0.0|0.0|
1|27310|шт/1|1.0|0.0|0.0|
2|27310|кор/28|28.0|0.0|0.0|
3|27310|спайка/28|28.0|0.0|0.0|
1|27327|шт/1|1.0|0.0|0.0|
1|27328|шт/1|1.0|0.0|0.0|
2|27328|кор/60|60.0|0.0|0.0|
3|27328|спайка/60|60.0|0.0|0.0|
1|27337|шт/1|1.0|0.0|0.0|
2|27337|кор/16|16.0|0.0|0.0|
1|27370|шт/1|1.0|0.0|0.0|
2|27370|кор/20|20.0|0.0|0.0|
1|27377|шт/1|1.0|0.0|0.0|
1|27379|шт/1|1.0|0.0|0.0|
1|27398|шт/1|1.0|0.0|0.0|
2|27398|кор/12|12.0|0.0|0.0|
1|27399|шт/1|1.0|0.0|0.0|
2|27399|кор/12|12.0|0.0|0.0|
1|27400|шт/1|1.0|0.0|0.0|
2|27400|кор/12|12.0|0.0|0.0|
1|27403|шт/1|1.0|0.0|0.0|
2|27403|кор/12|12.0|0.0|0.0|
1|27469|шт/1|1.0|0.0|0.0|
1|27470|шт/1|1.0|0.0|0.0|
1|27502|шт/1|1.0|0.0|0.0|
2|27502|кор/12|12.0|0.0|0.0|
1|27505|шт/1|1.0|0.0|0.0|
2|27505|кор/12|12.0|0.0|0.0|
1|27508|шт/1|1.0|0.0|0.0|
2|27508|кор/12|12.0|0.0|0.0|
1|27509|шт/1|1.0|0.0|0.0|
2|27509|кор/12|12.0|0.0|0.0|
1|27510|шт/1|1.0|0.0|0.0|
2|27510|кор/12|12.0|0.0|0.0|
1|27521|шт/1|1.0|0.0|0.0|
1|27599|шт/1|1.0|0.0|0.0|
1|27600|шт/1|1.0|0.0|0.0|
1|27601|шт/1|1.0|0.0|0.0|
1|27624|шт/1|1.0|0.0|0.0|
2|27624|кор/6|6.0|0.0|0.0|
1|27653|шт/1|1.0|0.0|0.0|
2|27653|кор/32|32.0|0.0|0.0|
3|27653|спайка/6|6.0|0.0|0.0|
1|27666|шт/1|1.0|0.0|0.0|
2|27666|кор/20|20.0|0.0|0.0|
1|27816|шт/1|1.0|0.0|0.0|
1|27833|шт/1|1.0|0.0|0.0|
2|27833|кор/28|28.0|0.0|0.0|
3|27833|спайка/28|28.0|0.0|0.0|
1|27877|шт/1|1.0|0.0|0.0|
1|27889|шт/1|1.0|0.0|0.0|
2|27889|кор/6|6.0|0.0|0.0|
3|27889|спайка/6|6.0|0.0|0.0|
1|27901|шт/1|1.0|0.0|0.0|
3|27901|спайка/12|12.0|0.0|0.0|
1|27911|шт/1|1.0|0.0|0.0|
2|27911|кор/35|35.0|0.0|0.0|
3|27911|спайка/35|35.0|0.0|0.0|
1|27924|шт/1|1.0|0.0|0.0|
2|27924|кор/288|288.0|0.0|0.0|
3|27924|спайка/12|12.0|0.0|0.0|
1|27926|шт/1|1.0|0.0|0.0|
1|27934|шт/1|1.0|0.0|0.0|
2|27934|кор/18|18.0|0.0|0.0|
3|27934|спайка/16|16.0|0.0|0.0|
1|27972|шт/1|1.0|0.0|0.0|
2|27972|кор/12|12.0|0.0|0.0|
1|27975|шт/1|1.0|0.0|0.0|
1|27976|шт/1|1.0|0.0|0.0|
1|27977|шт/1|1.0|0.0|0.0|
1|27983|шт/1|1.0|0.0|0.0|
2|27983|кор/64|64.0|0.0|0.0|
1|28033|шт/1|1.0|0.0|0.0|
2|28033|кор/64|64.0|0.0|0.0|
1|28061|шт/1|1.0|0.0|0.0|
1|28063|шт/1|1.0|0.0|0.0|
2|28063|кор/28|28.0|0.0|0.0|
3|28063|спайка/28|28.0|0.0|0.0|
1|28119|шт/1|1.0|0.0|0.0|
2|28119|кор/18|18.0|0.0|0.0|
1|28122|шт/1|1.0|0.0|0.0|
2|28122|кор/12|12.0|0.0|0.0|
1|28123|шт/1|1.0|0.0|0.0|
2|28123|кор/15|15.0|0.0|0.0|
1|28135|шт/1|1.0|0.0|0.0|
1|28137|шт/1|1.0|0.0|0.0|
2|28137|кор/12|12.0|0.0|0.0|
1|28140|шт/1|1.0|0.0|0.0|
2|28140|кор/12|12.0|0.0|0.0|
1|28141|шт/1|1.0|0.0|0.0|
2|28141|кор/12|12.0|0.0|0.0|
1|28142|шт/1|1.0|0.0|0.0|
2|28142|кор/12|12.0|0.0|0.0|
1|28164|шт/1|1.0|0.0|0.0|
2|28164|кор/18|18.0|0.0|0.0|
3|28164|спайка/18|18.0|0.0|0.0|
1|28174|шт/1|1.0|0.0|0.0|
2|28174|кор/32|32.0|0.0|0.0|
1|28191|шт/1|1.0|0.0|0.0|
1|28199|шт/1|1.0|0.0|0.0|
2|28199|кор/12|12.0|0.0|0.0|
3|28199|спайка/6|6.0|0.0|0.0|
1|28216|шт/1|1.0|0.0|0.0|
1|28243|шт/1|1.0|0.0|0.0|
2|28243|кор/12|12.0|0.0|0.0|
1|28245|шт/1|1.0|0.0|0.0|
2|28245|кор/12|12.0|0.0|0.0|
1|28247|шт/1|1.0|0.0|0.0|
2|28247|кор/28|28.0|0.0|0.0|
3|28247|спайка/28|28.0|0.0|0.0|
1|28281|шт/1|1.0|0.0|0.0|
2|28281|кор/60|60.0|0.0|0.0|
1|28282|шт/1|1.0|0.0|0.0|
2|28282|кор/120|120.0|0.0|0.0|
1|28283|шт/1|1.0|0.0|0.0|
2|28283|кор/300|300.0|0.0|0.0|
1|28284|шт/1|1.0|0.0|0.0|
2|28284|кор/36|36.0|0.0|0.0|
1|28288|шт/1|1.0|0.0|0.0|
2|28288|кор/24|24.0|0.0|0.0|
1|28289|шт/1|1.0|0.0|0.0|
2|28289|кор/24|24.0|0.0|0.0|
1|28290|шт/1|1.0|0.0|0.0|
2|28290|кор/24|24.0|0.0|0.0|
1|28291|шт/1|1.0|0.0|0.0|
1|28293|шт/1|1.0|0.0|0.0|
1|28294|шт/1|1.0|0.0|0.0|
2|28294|кор/24|24.0|0.0|0.0|
1|28295|шт/1|1.0|0.0|0.0|
2|28295|кор/12|12.0|0.0|0.0|
1|28296|шт/1|1.0|0.0|0.0|
2|28296|кор/12|12.0|0.0|0.0|
1|28297|шт/1|1.0|0.0|0.0|
2|28297|кор/30|30.0|0.0|0.0|
1|28298|шт/1|1.0|0.0|0.0|
1|28299|шт/1|1.0|0.0|0.0|
1|28300|шт/1|1.0|0.0|0.0|
2|28300|кор/12|12.0|0.0|0.0|
1|28301|шт/1|1.0|0.0|0.0|
2|28301|кор/12|12.0|0.0|0.0|
1|28302|шт/1|1.0|0.0|0.0|
2|28302|кор/12|12.0|0.0|0.0|
1|28304|шт/1|1.0|0.0|0.0|
2|28304|кор/12|12.0|0.0|0.0|
1|28305|шт/1|1.0|0.0|0.0|
2|28305|кор/12|12.0|0.0|0.0|
1|28306|шт/1|1.0|0.0|0.0|
2|28306|кор/12|12.0|0.0|0.0|
1|28307|шт/1|1.0|0.0|0.0|
2|28307|кор/24|24.0|0.0|0.0|
1|28308|шт/1|1.0|0.0|0.0|
2|28308|кор/24|24.0|0.0|0.0|
1|28310|шт/1|1.0|0.0|0.0|
2|28310|кор/36|36.0|0.0|0.0|
1|28311|шт/1|1.0|0.0|0.0|
2|28311|кор/12|12.0|0.0|0.0|
3|28311|спайка/12|12.0|0.0|0.0|
1|28316|шт/1|1.0|0.0|0.0|
1|28317|шт/1|1.0|0.0|0.0|
2|28317|кор/30|30.0|0.0|0.0|
1|28318|шт/1|1.0|0.0|0.0|
2|28318|кор/30|30.0|0.0|0.0|
1|28321|шт/1|1.0|0.0|0.0|
2|28321|кор/18|18.0|0.0|0.0|
1|28322|шт/1|1.0|0.0|0.0|
2|28322|кор/24|24.0|0.0|0.0|
1|28323|шт/1|1.0|0.0|0.0|
2|28323|кор/24|24.0|0.0|0.0|
1|28324|шт/1|1.0|0.0|0.0|
1|28325|шт/1|1.0|0.0|0.0|
2|28325|кор/24|24.0|0.0|0.0|
1|28326|шт/1|1.0|0.0|0.0|
2|28326|кор/24|24.0|0.0|0.0|
1|28327|шт/1|1.0|0.0|0.0|
2|28327|кор/24|24.0|0.0|0.0|
1|28328|шт/1|1.0|0.0|0.0|
1|28329|шт/1|1.0|0.0|0.0|
2|28329|кор/24|24.0|0.0|0.0|
1|28333|шт/1|1.0|0.0|0.0|
1|28335|шт/1|1.0|0.0|0.0|
2|28335|кор/24|24.0|0.0|0.0|
1|28336|шт/1|1.0|0.0|0.0|
1|28337|шт/1|1.0|0.0|0.0|
1|28356|шт/1|1.0|0.0|0.0|
2|28356|кор/20|20.0|0.0|0.0|
3|28356|спайка/20|20.0|0.0|0.0|
1|28446|шт/1|1.0|0.0|0.0|
1|28448|шт/1|1.0|0.0|0.0|
2|28448|кор/36|36.0|0.0|0.0|
1|28450|шт/1|1.0|0.0|0.0|
2|28450|кор/24|24.0|0.0|0.0|
1|28451|шт/1|1.0|0.0|0.0|
2|28451|кор/24|24.0|0.0|0.0|
1|28474|шт/1|1.0|0.0|0.0|
2|28474|кор/24|24.0|0.0|0.0|
1|28478|шт/1|1.0|0.0|0.0|
2|28478|кор/24|24.0|0.0|0.0|
1|28479|шт/1|1.0|0.0|0.0|
2|28479|кор/16|16.0|0.0|0.0|
1|28480|шт/1|1.0|0.0|0.0|
2|28480|кор/16|16.0|0.0|0.0|
1|28481|шт/1|1.0|0.0|0.0|
2|28481|кор/16|16.0|0.0|0.0|
1|28482|шт/1|1.0|0.0|0.0|
2|28482|кор/16|16.0|0.0|0.0|
1|28483|шт/1|1.0|0.0|0.0|
2|28483|кор/64|64.0|0.0|0.0|
3|28483|спайка/64|64.0|0.0|0.0|
1|28511|шт/1|1.0|0.0|0.0|
2|28511|кор/12|12.0|0.0|0.0|
1|28512|шт/1|1.0|0.0|0.0|
2|28512|кор/12|12.0|0.0|0.0|
